perimeter,solidity,circularity,eccentricity,major_axis_length,minor_axis_length,Label_multiclass,Label
-0.5713211701016966,-0.2587468828345733,0.754081755950843,-0.2682203360605746,-0.28110072784185014,0.15115547120889075,r,1
-0.7328962545935165,-0.4971587805300209,0.6366230924596449,-1.0805481559214027,-0.8106547537645682,0.5079424880704139,r,1
-0.579683967931851,-0.17779325909118554,0.5720179444355097,0.3083275082278551,-0.05803285165093981,-0.4984166256648157,r,1
-0.34138817887593526,-0.13185904299247006,0.06435820960983683,-0.2528074127370193,-0.551884639346006,-0.13329397155643027,p,0
0.7013161843821355,0.8773312424230605,-0.5691391332633814,0.6148579525433829,0.346091686800079,-0.74092453316464,s,2
-0.2956945160276983,-0.39582253194684064,0.21861330312348232,-0.10422373322412737,0.0,0.193837382754231,r,1
0.30642102592859843,0.16841855714582277,-0.16878016726154085,0.08396951744813859,0.08324991262858793,-0.013804737471005834,p,0
0.1585645066679054,0.7022293989744088,-0.37558476501470384,0.9779393396195397,1.0086891249183267,-1.141081043087088,s,2
0.7066392121759161,0.4684048025813452,-0.9101304928555612,0.7491187692253227,0.8119736822111805,-0.6945182477761377,s,2
0.23605816336366195,0.018806824458873078,-0.029171660734238092,-0.2737673757128794,0.14886204433909225,0.5797983489921354,p,0
-0.7240971504658359,-0.29682260132378385,1.0727970457912193,-0.49520381965586774,-0.44419078877391316,0.2733175573830666,r,1
0.42926525198281457,1.0127537294653688,-0.3878225538671255,0.3179163973063289,-0.2306143349895914,-0.6582807338159843,s,2
-0.6325376228300135,-0.11345093332969189,0.9218261932019971,-0.2900864457608854,-0.5720344623239276,-0.1062493068734722,r,1
0.12658795014637098,0.6482974091923467,-0.183114197380639,-0.14802389262820648,-0.5823847077236328,-0.2968840155260342,p,0
0.15418663636912405,-0.27069077305481465,-0.08823560359630447,-0.13037489599208602,0.3530431082949659,0.5660467186804433,p,0
0.49187526345763427,1.0787958921250063,-0.3857570366990099,0.7924677896883694,0.5714868335080762,-0.9622098826175588,s,2
-0.16209604276989603,-0.21647163132126915,-0.028660666507796372,0.19379522178683298,0.696380240385346,0.34209445264481464,p,0
0.45383770818897645,1.0860873308622059,-0.43871933304215627,0.802027028844647,0.37608059442950265,-1.118240278656389,s,2
0.5752108125989577,0.4940664130851104,-0.28975704054212975,0.3164845438412975,0.35001504307790493,-0.17168607420944526,p,0
-1.0888414246253066,-0.5577072938427857,1.2534922183420412,-2.2745795232895625,-1.3817118718755224,0.7710259834586819,r,1
0.05365935348499162,-0.21749356416968035,-0.15404145164140687,-0.2598150392008392,0.03795900381395208,0.4517082542583351,p,0
-0.10066966017181873,0.1896506224464742,-0.09630816783566962,0.10905759230832175,-0.19760647916001883,-0.30291886319439565,p,0
-0.5106612962596222,-0.35101577633286113,0.4607101235461303,0.05961949623203811,-0.11162085365668353,-0.15138539396921347,r,1
0.46998463966667503,0.269776099796639,-0.3475171067385719,0.04302884491298851,0.2822865478415462,0.23012894105886303,p,0
0.0,0.6710757337312785,-0.3562408973383008,0.9140882528219535,0.5141018978590205,-1.288995415602571,s,2
0.2659870313939612,-0.05715205890131335,-0.13742525203751965,0.4054552724886594,1.10801659297078,0.28033395031356656,p,0
-0.18390266528078344,0.05447593440547199,0.2437504723401598,-0.006942213684525769,-0.17356672896628222,-0.10907210858852104,p,0
-0.26983814118085325,-0.5369959613494314,0.34106030915047775,-1.2245980433251322,-0.3907152299767516,1.136277656724694,r,1
0.9296834169193705,1.0645330684192928,-0.648151497868548,1.0126232497304843,1.6218230994818494,-0.8642924642502909,s,2
0.258404283623589,-0.16199464153058432,-0.0794129389257359,-0.1160397631483681,0.4057777575177402,0.5939098584069414,p,0
0.2826179920073051,0.0934088445226879,-0.1774699708061068,-0.12891045696691028,-0.007855829572563857,0.22214599782885436,p,0
0.2708666555327595,1.2417222523784925,-0.1860263845304689,1.0515837356188833,0.7362544255519594,-1.5099964855556336,s,2
-0.7771657278369635,0.18168261650840958,1.102611188951544,0.25042121325556455,-0.47491999817659664,-0.7582533992486893,r,1
-0.6507237006610167,-0.5949547197764079,0.5870421997345427,-2.9517204408253117,-1.2371393839935574,1.4106742266269925,r,1
0.7565854675763891,0.7091518502888635,-0.5777182054028146,0.2558692759451632,0.35585479631064715,-0.05998422404973329,s,2
0.693334864093961,0.8404388282908959,-0.571264732817212,0.5651129136173043,0.21544361884791297,-0.7408832970174082,s,2
-0.8789108305481471,-0.47769110698777806,0.8520231822873365,-1.98999961481424,-1.4181884487395724,0.5251023484298232,r,1
-0.8239746690478837,-0.5292639170340387,1.1364753785247097,-1.7467306991710951,-0.903769278692012,0.993450012886296,r,1
-0.38240149770962845,-0.41316285158521826,0.20164124765055866,-0.5447049306355649,-0.4431204509884366,0.3335441999953141,r,1
-0.7884665678643875,-0.5894038261505415,0.7612573247042171,-1.7643087728043603,-1.1678609958821473,0.6757442421686465,r,1
-0.495959845745752,-0.1836583422705349,0.7235134290689422,-0.2366140339022218,-0.3416371123368434,0.0504518013479835,r,1
0.5378628621636882,0.5212216333190209,-0.425094645581302,0.5582527277328907,0.9388065824862105,-0.17467881883429787,s,2
0.7307049071015752,0.7498560539800706,-0.6228315821127811,0.20255387781437006,-0.05321724331798636,-0.3217113001101193,s,2
0.45222276804323813,0.6581211156889234,-0.7224499354961148,0.5554896907427505,0.17459695187734572,-0.7535140538725266,s,2
0.3271002916721019,0.0,-0.3295848111586465,0.35456287447005486,0.4946145781100424,-0.12096186437368696,p,0
0.4853871472567385,0.8540504421828152,-0.3999099218996374,0.8624822379502917,1.0020701706401665,-0.8402720960927188,s,2
0.19901769165931554,-0.024156992024635858,-0.021668503608694635,0.6915376118013019,1.5537973894941575,-0.026615433877681716,p,0
0.6855784688904338,-0.057021366952688814,-0.49175029129216796,0.24595438488749666,1.313463706675176,0.7741986676350902,p,0
-0.19346973293157335,0.01602779578559341,0.0,-0.0031051553581406535,0.06638950935253984,0.10527838304319642,p,0
0.4952496085284417,1.389248212903751,-0.5688507083556131,1.175220843091485,1.4348361216210057,-1.4934642268612888,s,2
0.333490862863822,0.9282798268635112,-0.6611981783719849,0.7398916049464553,0.12136512133230007,-1.161185539232914,s,2
-0.9326391816810191,-0.37127674917518777,0.9521263238445344,-1.0213512349121054,-1.2083168467277507,0.0,r,1
0.16780700774525803,-0.43511818655612083,-0.2641781735977593,-0.22875434430766883,0.5356806612876267,0.8908700983263435,p,0
-0.03442910654141406,0.04329932057219286,-0.1782226755585849,-0.07770629879090088,-0.31158681679354516,-0.13608553376600166,p,0
0.751279525913129,0.6668777635208638,-0.5003368675083699,1.13472264304968,2.764126361854401,-0.6165294471388518,s,2
-0.08317963882449834,-0.5468856103988343,0.12660840719610436,-1.099957207247849,-0.1790022944492562,1.2506467358621713,r,1
1.054287040480014,0.0852773769136083,-0.793007041609366,0.11979403498836494,0.8042363738584735,0.5684409143803254,p,0
0.635248641893693,0.578354748067946,-0.42048266320376576,1.2188048983249113,3.359346005986842,-0.6418022070710621,s,2
