area,perimeter,aspect_ratio,extent,convex_hull_area,hull_perimeter,solidity,circularity,eccentricity,num_convexity_defects,max_defect_depth,major_axis_length,minor_axis_length,orientation,hu_moment,centroid_x,centroid_y,Label
4144.0,2849.6348942518234,1.0745614035087718,0.018546365914786967,136373.5,1495.8490612506866,0.030387135330544424,0.0064128513110064045,0.8583225683195191,22.0,486.0,567.6106567382812,291.2469787597656,123.21549224853516,-0.9850060950446582,324.0,423.0,r
4186.5,2788.470455288887,0.8246268656716418,0.0176711183899507,135542.5,1510.8283932209015,0.03088699116513271,0.006765951258503648,0.8712655366441519,21.0,438.0,580.4781494140625,284.9056091308594,136.83494567871094,-0.9993020720946222,368.0,464.0,r
4343.5,2756.990226626396,0.7952468007312614,0.018254218411817857,133010.5,1452.6905159950256,0.03265531668552483,0.007180905917663014,0.8789201821024039,23.0,515.95703125,580.355712890625,276.8116149902344,148.12460327148438,-0.9445536001186459,362.0,499.0,r
4441.0,2862.115997195244,0.5910780669144982,0.025958008931285217,142101.5,1491.0645208358765,0.03125230908892587,0.006812651528237835,0.8500954164356186,23.0,534.0,564.3828125,297.2201843261719,177.09539794921875,-0.9550641603826378,368.0,508.0,r
4455.5,2822.0541524887085,0.8798449612403101,0.019019140798415463,146560.5,1514.2545132637024,0.030400414845746297,0.0070303286174589665,0.8364680452441411,25.0,514.59375,578.3026733398438,316.9189453125,151.2210693359375,-0.9767629733776148,354.0,530.0,r
4320.0,2767.7669237852097,0.7974452554744526,0.018039385992750838,129761.0,1468.5187828540802,0.03329197524679989,0.007086545515672485,0.8817379508891642,22.0,459.80078125,579.0328369140625,273.1526794433594,140.34176635742188,-0.9608138414032108,366.0,494.0,r
3716.5,2510.1374212503433,1.0044150110375276,0.018031196176891542,123408.5,1412.1674190759659,0.030115429650307717,0.007412232009868392,0.8569414611283316,30.0,451.0,548.7393188476562,282.8277893066406,55.407501220703125,-0.9993679524332865,241.0,553.0,r
4052.0,2628.120168209076,1.0780911062906724,0.017685287429566553,126747.5,1432.201848268509,0.03196907236829129,0.007372060024397736,0.8739889847951261,22.0,502.02734375,564.4189453125,274.2769775390625,44.25004577636719,-0.9636350044934323,290.0,553.0,r
3832.0,2626.1403819322586,1.2695417789757413,0.02192959866316434,134745.5,1396.8266921043396,0.02843879758507705,0.006982315820870584,0.7401091275551652,34.0,467.0,501.4164733886719,337.1959533691406,73.90745544433594,-0.9998167532171376,259.0,521.0,r
4180.5,2796.563823699951,0.9920792079207921,0.01652338886583269,157950.0,1539.4647512435913,0.026467236467236466,0.006717205287019734,0.7888784809985213,31.0,506.53515625,566.0142211914062,347.8435974121094,52.458885192871094,-1.0408395832755633,279.0,524.0,r
4451.0,2831.527243375778,0.8542056074766355,0.018204871265261047,152759.5,1515.9971426725388,0.029137304062922437,0.006976313189498578,0.7908187539783935,29.0,531.64453125,557.7615356445312,341.378173828125,27.079708099365234,-0.9905869966771993,250.0,521.0,r
4540.5,2927.40653192997,0.8690265486725663,0.016367175531243804,157270.0,1562.0087667703629,0.028870731862402237,0.0066580563882955145,0.8288466787827413,23.0,520.4921875,584.3475952148438,326.9283447265625,40.42027282714844,-0.9963483467562728,284.0,486.0,r
4388.0,2833.488580942154,0.5690909090909091,0.025489398780133603,142842.5,1505.9163460731506,0.030719148712743057,0.00686805160047723,0.8601996443688376,23.0,546.0,569.3768310546875,290.3579406738281,1.9422470331192017,-0.9647888869789426,280.0,506.0,r
4493.0,2877.0907295942307,1.0082815734989647,0.01910118569345424,141957.5,1537.39186668396,0.031650317876829336,0.006820860497498182,0.874001836820607,25.0,479.0,588.7236938476562,286.07415771484375,143.56666564941406,-0.982070122072655,323.0,545.0,r
4177.5,2654.2064006328583,0.7726315789473684,0.023963860605191453,129663.5,1411.4651862382889,0.032218010465551214,0.0074517270431491145,0.798831996801173,24.0,471.0,512.1071166992188,308.0601806640625,157.31124877929688,-0.9472409566977764,327.0,542.0,r
3646.0,2324.6256626844406,0.8310185185185185,0.02350923346745074,104171.5,1266.6415786743164,0.03499997600111355,0.00847852826992321,0.831271733078913,27.0,428.0,478.5759582519531,266.02423095703125,156.69895935058594,-0.9180045930359342,298.0,587.0,r
3909.0,2504.463324069977,1.0248306997742664,0.019435964240610178,107519.0,1328.2093517780304,0.03635636492154875,0.007831522177684113,0.9106176807120064,23.0,477.1015625,569.4987182617188,235.3452606201172,136.3092803955078,-0.9148961714147403,337.0,570.0,r
3992.0,2676.3455706834793,1.0151843817787418,0.018503068394608524,122110.0,1443.4374873638153,0.03269183523052985,0.007003514283030158,0.9074416189478547,22.0,474.42578125,593.998046875,249.58502197265625,125.29190063476562,-0.9773694125416031,347.0,541.0,r
4181.5,2645.7799923419952,0.7071713147410359,0.02346389091521239,131931.5,1418.3405451774597,0.03169447781613944,0.007506448498026994,0.8465229803242039,31.0,498.0,548.9548950195312,292.2373352050781,164.46421813964844,-0.9528431205073534,294.0,542.0,r
3862.5,2622.8481006622314,1.0062111801242235,0.01645451524678578,139270.0,1484.3651316165924,0.027733898183384793,0.007055569548771047,0.8611684189738229,32.0,486.98046875,596.8246459960938,303.37774658203125,127.73308563232422,-1.0316710057020106,346.0,532.0,r
3228.0,2249.488581061363,1.2579710144927536,0.021558805850530955,112426.0,1282.04128074646,0.028712219593332502,0.008016334008715426,0.7704352012350317,33.0,430.0,481.3464660644531,306.8671875,105.97193908691406,-1.0044793676368244,365.0,500.0,r
3188.0,2204.836778521538,1.4328859060402686,0.025053832733445452,103451.0,1236.216031074524,0.030816521831591767,0.008240912204896726,0.7774445487323427,25.0,423.0,450.5141296386719,283.3515319824219,91.86348724365234,-0.9672607593842297,363.0,443.0,r
4021.5,2753.843045115471,1.0283400809716599,0.016024976888010457,142167.0,1548.4369460344315,0.02828715524699825,0.006663763400980317,0.901940317701833,29.0,504.0,663.090087890625,286.362548828125,125.1662826538086,-1.043381141160753,341.0,509.0,r
3616.5,2313.7312186956406,0.7551020408163265,0.02462666748381034,105502.5,1259.5924900770187,0.034278808559038886,0.008489312496794616,0.8179368487533384,30.0,437.0,480.6466979980469,276.5198974609375,17.94721794128418,-0.9227147566989937,266.0,581.0,r
3659.5,2336.2063938379288,0.9214285714285714,0.02251445797957426,99292.5,1270.0873273611069,0.036855754462824485,0.008425762224099723,0.8869872266923505,24.0,416.0,528.3063354492188,243.9686737060547,31.336650848388672,-0.9148438741800944,254.0,597.0,r
4130.0,2620.4835302829742,0.6396917148362236,0.023968707198737144,124434.0,1405.736644268036,0.03319028561325683,0.007557828740974551,0.8799171890954458,29.0,515.0,564.1322021484375,268.03448486328125,14.44025707244873,-0.9457209901182496,299.0,536.0,r
4070.5,2593.1038048267365,0.580896686159844,0.026626502871645932,124715.5,1391.6994655132294,0.03263828473605927,0.0076070771053083335,0.8588211020735018,23.0,509.0,537.5618896484375,275.3798522949219,0.33320489525794983,-0.9422800169425852,302.0,530.0,r
4035.0,2722.179041624069,1.0394736842105263,0.018668110148789697,131231.5,1489.7300165891647,0.030747191032640793,0.006842582323312624,0.8990250478686032,25.0,470.0,603.2734375,264.1717529296875,57.86690139770508,-0.9999779939235494,267.0,530.0,r
3550.5,2496.1231359243393,1.368421052631579,0.01990927136720984,117440.0,1374.0500273704529,0.030232459128065395,0.007160896054526996,0.8778900824274464,34.0,490.0,563.486083984375,269.8321838378906,69.6300048828125,-1.0019579553676405,269.0,554.0,r
4009.5,2552.70596408844,0.9852320675105485,0.018113192204483236,128048.5,1408.6966934204102,0.031312354303252285,0.007732118401346176,0.8662223432688443,37.0,517.65234375,573.21435546875,286.41156005859375,39.5076789855957,-0.9674062744943179,273.0,530.0,r
4301.0,2763.052068710327,0.8058823529411765,0.020519059205190593,147852.5,1535.1934428215027,0.029089802336788352,0.007079476889140457,0.8690918442030853,33.0,506.0,616.5702514648438,304.9869384765625,21.069141387939453,-1.0111987395133792,271.0,535.0,r
3807.0,2467.350617289543,1.032537960954447,0.01734902203831641,131631.5,1391.784407377243,0.02892164869351181,0.007858343421424952,0.7933491307281122,42.0,486.3203125,525.0780029296875,319.6501159667969,44.96192932128906,-0.998684795191319,273.0,531.0,r
3600.0,2516.351498246193,1.4518072289156627,0.022496625506174074,135722.0,1413.0173997879028,0.02652480806354165,0.0071444656634241654,0.7758565906320904,32.0,478.0,509.69964599609375,321.5742492675781,93.52557373046875,-1.0329277450889078,281.0,451.0,r
5595.5,3379.1365377902985,0.8643478260869565,0.019580089231038406,157336.5,1606.6936082839966,0.035563902845175785,0.006157965955034175,0.8801808593049689,26.0,621.140625,635.3765258789062,301.5741271972656,144.64976501464844,-0.9230716014556544,290.0,470.0,p
6123.0,3701.957831978798,0.7959501557632399,0.01866415494632112,186530.5,1762.602399110794,0.032825730912638955,0.005614501322061031,0.9043607534138489,28.0,666.4921875,746.6093139648438,318.62957763671875,150.96475219726562,-0.96172182777818,281.0,445.0,p
5266.5,3339.357762336731,0.8180300500834724,0.017943170590439848,161562.0,1690.161798119545,0.03259739295131281,0.0059347995229727555,0.9319799086719062,26.0,604.93359375,779.4827880859375,282.57025146484375,151.53240966796875,-0.9788138446250436,298.0,499.0,p
5488.5,3386.0440583229065,0.7475409836065574,0.019731449525452978,158915.0,1651.7906044721603,0.03453733127772709,0.006015591307278979,0.9198617670561341,29.0,621.94140625,730.4548950195312,286.5155944824219,154.43667602539062,-0.9497490980882537,319.0,473.0,p
4963.0,3221.496940135956,1.1158798283261802,0.020481181908220535,149155.5,1562.1216651201248,0.033273999282627864,0.0060095048894718865,0.8809977337521239,32.0,516.0,620.66357421875,293.6486511230469,123.81211853027344,-0.9668886542631171,304.0,457.0,p
5477.0,3396.678609609604,0.7639123102866779,0.020388714546828526,165850.5,1667.2725973129272,0.03302371714284853,0.005965456625971515,0.8915181244877909,38.0,589.0,662.1224365234375,299.9315490722656,152.0913543701172,-0.9701226290728366,356.0,486.0,p
4980.5,3306.5923850536346,1.092156862745098,0.017532650403069665,165358.0,1639.0578405857086,0.030119498300656758,0.005724288133494831,0.883935008203065,35.0,597.93359375,675.3439331054688,315.79742431640625,124.30481719970703,-1.005962548533001,306.0,491.0,p
5169.5,3295.554596066475,0.5015673981191222,0.025320826802507836,162624.5,1631.420810699463,0.031787953229679415,0.005981379832458157,0.8884129440653287,29.0,634.0,653.804931640625,300.1259765625,169.96893310546875,-0.985564914374151,317.0,467.0,p
5620.0,3595.1698200702667,0.48,0.023894557823129253,187826.5,1758.6990790367126,0.029921230497294046,0.005463958106536062,0.8976605551953717,30.0,696.0,715.4783935546875,315.30242919921875,177.64015197753906,-1.0190781608539354,277.0,435.0,p
5387.0,3401.354801416397,0.7921635434412265,0.01973585389533073,151663.0,1578.6560838222504,0.03551954003283596,0.0058513081062357185,0.8926835737731139,22.0,617.2421875,627.845703125,282.9599914550781,29.231971740722656,-0.9083397452127218,286.0,489.0,p
4700.5,3093.1710366010666,1.0464135021097047,0.019993279569892473,134315.5,1485.5884751081467,0.034995961002267054,0.006173707523869288,0.885644573533505,24.0,541.03125,585.0673828125,271.68408203125,49.89963912963867,-0.9285021651343554,291.0,542.0,p
4873.0,3069.8561123609543,0.6018018018018018,0.026287964611317903,136211.0,1478.77510535717,0.035775377906336496,0.006497858283140865,0.8860526586114492,25.0,551.0,618.3993530273438,286.680419921875,5.3324294090271,-0.90299710789626,301.0,517.0,p
5238.5,3240.8724784851074,0.6788830715532286,0.023501886521577232,137574.0,1542.8888809680939,0.03807768909823077,0.006267479565826347,0.9019276081866376,27.0,569.0,604.0972290039062,260.9018859863281,24.983850479125977,-0.9241243172064817,253.0,499.0,p
5087.5,3226.2509924173355,0.46808510638297873,0.029113685005665364,140502.5,1521.1171050071716,0.03620932011885909,0.006142115571440308,0.8996427928445431,29.0,607.0,619.605224609375,270.5361633300781,0.2510523200035095,-0.9249136314176406,269.0,478.0,p
6076.5,3668.8076771497726,0.8098591549295775,0.0232566595223515,159482.0,1580.4901194572449,0.03810147853676277,0.005673009017885573,0.8746895668828734,38.0,620.51171875,628.0614013671875,304.4110412597656,36.24976348876953,-0.8576334794580774,268.0,475.0,p
4449.5,3075.603368282318,1.6646706586826348,0.023960173178822212,123850.5,1447.1424260139465,0.03592637898111029,0.005910992651247882,0.8964753944757042,25.0,552.0,587.2205810546875,260.1936340332031,74.9554672241211,-0.9318554950136971,301.0,430.0,p
5749.0,3503.947723507881,0.7851373182552503,0.019110206957990122,154314.0,1652.410921573639,0.03725520691576915,0.005884193369810605,0.9142855063973325,21.0,635.6015625,670.9223022460938,271.770751953125,144.8566436767578,-0.9441313945660645,303.0,443.0,p
4720.5,3168.0339468717575,1.2344497607655502,0.021885779459218872,130416.5,1484.3090587854385,0.03619557341287337,0.005910418223218637,0.8906408351754042,30.0,512.0,581.5341796875,264.4279479980469,120.84385681152344,-0.9390270373392144,306.0,461.0,p
4263.0,2939.1597155332565,1.5532544378698225,0.024023668639053253,123148.5,1414.9238634109497,0.03461674320028259,0.006201244054292736,0.8791963334111481,28.0,521.0,556.4891967773438,265.1446533203125,111.55165100097656,-0.9499928661494891,306.0,442.0,p
4852.5,3043.5730493068695,0.8835489833641405,0.0187646462849674,137894.0,1528.6732895374298,0.03519007353474408,0.00658275889367755,0.9026936088155741,22.0,591.421875,631.8399658203125,271.8705749511719,143.40147399902344,-0.9376621481145504,302.0,509.0,p
5567.5,3432.813609600067,0.7859531772575251,0.019808937593396428,156376.0,1688.8820284605026,0.03560328950734128,0.005937035463596434,0.9323136608800857,25.0,594.0,754.743408203125,272.9534912109375,153.46478271484375,-0.9609398498822352,299.0,490.0,p
4699.0,3009.29592359066,0.8467289719626169,0.019388912958263706,133148.5,1521.8842560052872,0.03529142273476607,0.006520569306983508,0.8978280393189142,29.0,462.546875,603.6937866210938,265.83428955078125,137.42416381835938,-0.9583782570641725,345.0,503.0,p
4226.5,2865.6765213012695,1.2928759894459103,0.02275860212158742,121004.0,1395.885376214981,0.03492859740173879,0.006467499537676252,0.8788883861819454,28.0,486.0,558.5416259765625,266.439697265625,118.28044891357422,-0.9451932180747987,323.0,489.0,p
5415.0,3337.947721362114,0.8135593220338984,0.019120762711864407,150742.0,1606.3078297376633,0.03592230433455838,0.006107300143691007,0.9077381243046373,27.0,643.03515625,654.8056640625,274.7153625488281,144.7576446533203,-0.9368731704470817,342.0,458.0,p
5308.0,3383.253081202507,0.49919743178170145,0.02739570484069924,147405.0,1582.8498961925507,0.036009633323157285,0.005827359431427984,0.8981589148688733,27.0,619.0,625.885498046875,275.1836853027344,167.44009399414062,-0.9517521248783346,307.0,461.0,p
4438.0,3033.8602883815765,1.2055427251732103,0.01963490925822693,136975.5,1518.2503774166107,0.032399954736430966,0.006059070521681831,0.9063377250334449,30.0,518.0,683.11962890625,288.65496826171875,113.63735961914062,-0.9779626886419831,338.0,441.0,p
4577.0,2952.4103724956512,0.4764309764309764,0.027227516626809913,133868.5,1488.9957973957062,0.0341902688085696,0.006598380131859455,0.8938967526524284,29.0,590.0,594.9745483398438,266.7109680175781,175.89633178710938,-0.9628940117553425,314.0,496.0,p
5759.5,3587.5242812633514,0.6789554531490015,0.020016195063633394,184708.0,1765.0510231256485,0.031181648872815472,0.005623477324818851,0.8923484282349092,35.0,647.0,696.950439453125,314.5666198730469,156.31155395507812,-1.000835396740579,317.0,456.0,p
4385.0,3031.527247905731,1.3962765957446808,0.022213779128672746,126124.5,1438.6467163562775,0.034767233963266454,0.005995929385868695,0.8913816502038424,29.0,521.0,614.7741088867188,278.6485290527344,107.4155044555664,-0.9263026845046444,334.0,404.0,p
5110.5,3209.504079580307,0.8440207972270364,0.01818689746226855,145774.0,1592.3577373027802,0.0350576920438487,0.006234439180089782,0.9112356055724526,29.0,584.33203125,666.4718627929688,274.5101013183594,139.79818725585938,-0.9525028746472575,346.0,456.0,p
5180.0,3252.030998826027,0.8285714285714286,0.017658990573917194,146686.0,1629.7740244865417,0.03531352685327843,0.006155031365069588,0.9236708394758004,28.0,590.7265625,693.1803588867188,265.61761474609375,140.7594451904297,-0.9665195970379317,346.0,446.0,p
5466.5,3417.989348888397,0.7926421404682275,0.01928545221060356,150310.5,1604.6348106861115,0.036368051466797065,0.0058800065029247,0.9012274085031565,22.0,607.89453125,626.572998046875,271.523193359375,33.942073822021484,-0.9228290560915613,291.0,466.0,p
5968.0,3767.7181482315063,0.712241653418124,0.021178741766977063,175447.0,1720.4605358839035,0.03401597063500658,0.005283015250486585,0.9112648337486372,25.0,625.0,753.3057861328125,310.2270202636719,18.384273529052734,-0.927558632785883,304.0,477.0,p
5325.5,3439.837115883827,0.977859778597786,0.018538954257467103,152544.0,1663.8668050765991,0.03491123872456472,0.005655805899676966,0.9180678520209649,24.0,526.0,669.2760009765625,265.31658935546875,50.30393600463867,-0.965886608198631,296.0,479.0,p
5627.0,3557.287571310997,0.4944,0.029136569579288025,150441.5,1587.917673587799,0.03740324312108029,0.005587902621311205,0.898955316098347,25.0,621.0,643.543701171875,281.8981018066406,6.521157741546631,-0.8964194548531664,270.0,466.0,p
4846.0,3362.719027400017,2.1140684410646386,0.03314002790163307,120352.5,1408.2578709125519,0.04026505473504913,0.00538532739976021,0.8908290919766574,22.0,552.0,560.0945434570312,254.47254943847656,91.98236846923828,-0.8574188211732925,332.0,431.0,p
4479.0,3106.0571209192276,1.9553264604810996,0.027050531770333196,123174.5,1438.0339570045471,0.03636304592265444,0.005834075566058435,0.9028626330174708,23.0,565.0,594.1112060546875,255.42572021484375,82.05826568603516,-0.9218910109254927,316.0,400.0,p
6043.0,3666.5263718366623,0.6453576864535768,0.021693087504666725,151267.0,1644.0811100006104,0.03994922884700563,0.0056487562151061495,0.9167828376931345,29.0,658.375,655.8787231445312,261.9488220214844,26.714975357055664,-0.8898495342342592,247.0,421.0,p
6431.0,4081.218591928482,0.48074179743223966,0.02722266198774959,180367.0,1741.6369442939758,0.035655081029234835,0.004851864468125028,0.9046763678257009,34.0,697.0,702.7506103515625,299.44158935546875,7.182586669921875,-0.9157950556112909,293.0,422.0,p
6138.5,3831.6176456212997,0.5698757763975155,0.025972295090290587,161663.5,1668.3246195316315,0.03797084685163936,0.005254214455511881,0.9082831949946792,34.0,640.0,674.4627075195312,282.1654357910156,162.76890563964844,-0.8979901259417796,285.0,448.0,p
6081.0,3756.7071738243103,0.8344155844155844,0.019205745616251452,139296.5,1624.6779294013977,0.04365508106808139,0.005414647378692685,0.9535135421663973,25.0,611.51171875,774.9246215820312,233.52366638183594,145.15411376953125,-0.8176807361997026,311.0,456.0,s
5712.5,3846.7143235206604,1.1279527559055118,0.01962491926729054,137656.5,1652.7282285690308,0.041498222023660346,0.004851278508736384,0.950885494429995,30.0,569.0,762.35400390625,235.98123168945312,122.16291046142578,-0.8706990805941323,290.0,489.0,s
4933.5,3534.265272498131,2.0145454545454546,0.032382671480144405,121471.0,1485.9033468961716,0.04061463229906727,0.004963256383289068,0.9389608975771812,31.0,550.0,671.4967651367188,231.01092529296875,97.12637329101562,-0.8313153354040703,281.0,443.0,s
6151.5,3886.1618020534515,0.6671974522292994,0.023378000395238893,145468.0,1679.8767936229706,0.042287650892292465,0.005118575752247754,0.9467722164765439,25.0,624.0,760.1602783203125,244.6988525390625,160.84400939941406,-0.8591763999597134,304.0,462.0,s
5491.0,3531.0032991170883,0.45342706502636204,0.03740412255963815,121489.0,1467.7007801532745,0.04519750759328005,0.005534330120421735,0.9127177030207435,22.0,565.0,592.847412109375,242.23196411132812,3.0570480823516846,-0.7802441914639338,361.0,482.0,s
5857.5,3767.969148039818,0.9538188277087034,0.01937446044236284,138430.5,1582.5629410743713,0.04231365197698484,0.005184507236357822,0.9079968052193088,22.0,603.41015625,612.0758056640625,256.44573974609375,134.99598693847656,-0.827123108457252,294.0,487.0,s
5204.5,3659.436846971512,1.6350574712643677,0.02628376058016686,135347.5,1548.832538843155,0.03845287131273204,0.004883828034654839,0.920348322180095,22.0,565.0,650.3232421875,254.34121704101562,103.27800750732422,-0.8375043807490652,275.0,440.0,s
6091.5,3825.44102203846,0.6091370558375635,0.028630851663846588,138271.5,1591.028438448906,0.044054631648604375,0.005230835845271883,0.9100567253389764,28.0,587.0,637.1903076171875,264.1050109863281,165.15237426757812,-0.8081099899755546,299.0,473.0,s
5924.0,3681.0949199199677,0.8578680203045685,0.019770589079452804,146609.0,1637.6883422136307,0.04040679630854859,0.005493775160861285,0.9696268668526028,23.0,585.3359375,978.5189208984375,239.3348846435547,29.036386489868164,-0.8169450723898124,282.0,477.0,s
5697.5,3616.289659500122,0.6010452961672473,0.028770893298995102,142355.5,1603.0734014511108,0.04002304090814897,0.005474793951488697,0.9392828067667781,24.0,570.0,753.920166015625,258.70318603515625,10.45551586151123,-0.816096264697949,337.0,478.0,s
5444.0,3523.4523379802704,0.9205776173285198,0.019268068238125574,118659.0,1553.7701253890991,0.0458793686108934,0.005510502176731134,0.9445506684212316,17.0,533.625,656.1337280273438,215.45181274414062,46.25925827026367,-0.8329586286763323,275.0,489.0,s
5289.5,3788.0684345960617,1.6938775510204083,0.02654265541967955,134344.5,1570.0152940750122,0.039372657607866346,0.004632216539534667,0.9400989604375992,22.0,577.0,701.5369262695312,239.1551055908203,78.17479705810547,-0.8285382707259416,337.0,524.0,s
6108.5,3777.0187946558,0.8554621848739495,0.02016971818196827,147632.5,1660.8560366630554,0.04137639069987977,0.005380791332779281,0.964985712254637,27.0,597.62109375,920.006103515625,241.31985473632812,28.431196212768555,-0.8164925891768245,292.0,481.0,s
5987.0,3779.310204744339,0.8578947368421053,0.021479568040756288,143197.5,1571.7224209308624,0.04180938913039683,0.005267372619131424,0.9134598015206421,17.0,566.69140625,658.7389526367188,268.0599670410156,30.83159637451172,-0.7756600009407434,276.0,496.0,s
5416.0,3634.7761511802673,1.0019120458891013,0.019762672777429102,133870.0,1551.086044549942,0.04045715993127661,0.005151493782322238,0.924290754546896,22.0,533.3984375,639.2348022460938,243.98898315429688,51.826194763183594,-0.8078138924316863,287.0,515.0,s
5906.5,3743.142470598221,0.4457831325301205,0.03925132410502462,134797.5,1536.30548453331,0.04381757821918062,0.005297455990660648,0.919674510961392,25.0,577.0,631.2799072265625,247.8919677734375,0.7278527021408081,-0.7706918496179324,249.0,475.0,s
4466.0,3211.3018503189087,1.5616883116883118,0.030145530145530147,98936.0,1320.614703655243,0.04514029271448209,0.005442097567681674,0.9201268307700928,22.0,477.0,549.3935546875,215.15377807617188,74.55980682373047,-0.7466136203635874,278.0,474.0,s
